iteration,iteration_started_at,sample_timestamp,pair,pair_key,hops,src_container,dst_ip,sample_number,success,time_module_delay_ms,ping_rtt_ms,packet_loss_pct,error
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:56.292031,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,41,True,179.116665,0.051,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:56.481606,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,42,True,118.112071,0.04,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:56.611015,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,43,True,206.357661,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:56.834717,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,44,True,207.195705,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.053171,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,45,True,132.943809,0.242,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.196573,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,46,True,180.208691,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.387193,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,47,True,158.789663,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.556974,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,48,True,169.28108,0.252,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.737334,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,49,True,174.883548,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:57.922366,R4-R5,r4_r5,1,as100r-r4-10.0.34.253,10.0.45.253,50,True,191.329806,0.044,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.113756,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,1,True,198.097177,0.057,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.322263,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,2,True,165.351272,0.059,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.498263,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,3,True,147.908112,0.065,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.657462,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,4,True,105.967859,0.056,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.774005,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,5,True,172.245549,0.056,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:58.957482,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,6,True,176.430561,0.055,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:59.144104,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,7,True,185.199331,0.057,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:59.339922,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,8,True,210.133696,0.058,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:59.563393,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,9,True,230.008871,3.08,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:59.803647,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,10,True,184.631869,0.062,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:23:59.998645,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,11,True,190.760717,0.044,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:00.200660,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,12,True,179.806944,0.055,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:00.400140,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,13,True,187.891937,0.052,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:00.598710,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,14,True,168.154651,0.065,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:00.777189,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,15,True,138.084133,0.063,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:00.925797,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,16,True,256.869752,0.059,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.193745,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,17,True,212.626041,0.061,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.417089,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,18,True,125.263206,3.37,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.553071,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,19,True,97.582772,0.104,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.660934,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,20,True,161.66623,0.06,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.833030,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,21,True,115.409444,0.731,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:01.958768,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,22,True,221.204478,0.051,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:02.190505,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,23,True,118.939007,0.287,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:02.319858,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,24,True,171.425256,0.059,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:02.502263,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,25,True,245.703437,0.054,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:02.758774,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,26,True,147.882761,0.056,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:02.916974,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,27,True,214.944794,0.362,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:03.143680,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,28,True,388.028534,0.057,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:03.552642,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,29,True,444.21746,0.063,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:04.008127,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,30,True,100.70383,0.521,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:04.122080,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,31,True,408.674962,7.3,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:04.540965,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,32,True,519.512637,1.03,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:05.071024,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,33,True,167.353403,0.063,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:05.249727,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,34,True,297.473844,0.06,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:05.563485,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,35,True,179.914694,0.052,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:05.754188,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,36,True,281.798941,0.183,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:06.046428,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,37,True,248.911961,0.054,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:06.305779,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,38,True,369.426393,0.151,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:06.686022,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,39,True,141.669991,0.062,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:06.838124,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,40,True,127.047773,0.193,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:06.975487,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,41,True,199.29018,0.044,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:07.185823,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,42,True,304.218164,0.064,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:07.500793,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,43,True,141.802857,0.057,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:07.653722,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,44,True,108.728712,0.057,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:07.772579,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,45,True,201.241589,0.058,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:07.984898,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,46,True,250.104108,0.056,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:08.245788,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,47,True,216.254792,0.333,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:08.472570,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,48,True,136.063006,0.052,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:08.619268,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,49,True,263.853304,0.058,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:08.893753,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,50,True,182.463889,9.44,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:09.076280,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,1,True,190.904313,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:09.277367,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,2,True,211.946228,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:09.500070,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,3,True,148.29285,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:09.658467,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,4,True,331.421828,0.048,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:10.001998,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,5,True,233.439117,2.49,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:10.246229,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,6,True,207.151751,0.05,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:10.463989,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,7,True,217.868369,0.04,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:10.692849,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,8,True,137.732874,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:10.844106,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,9,True,203.239655,0.336,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:11.057941,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,10,True,195.719373,0.042,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:11.264773,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,11,True,236.903361,0.176,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:11.511858,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,12,True,167.567367,0.034,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:11.690507,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,13,True,114.358609,0.042,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:11.816156,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,14,True,177.584912,0.097,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.003851,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,15,True,271.798838,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.291092,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,16,True,145.631212,0.041,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.455709,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,17,True,134.353086,0.508,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.600231,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,18,True,156.297732,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.766916,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,19,True,185.846389,0.043,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:12.962946,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,20,True,204.931656,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.179793,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,21,True,168.669984,0.048,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.358800,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,22,True,92.737158,0.044,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.461934,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,23,True,105.759371,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.578378,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,24,True,156.800426,0.04,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.745540,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,25,True,211.303399,0.049,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:13.968168,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,26,True,166.248921,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:14.145357,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,27,True,212.023571,6.34,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:14.367520,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,28,True,131.810407,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:14.511040,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,29,True,167.88421,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:14.689169,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,30,True,97.615527,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:14.797241,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,31,True,197.364399,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:15.005154,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,32,True,286.17969,0.043,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:15.301784,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,33,True,278.280652,0.537,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:15.591010,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,34,True,176.508737,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:15.777726,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,35,True,115.290614,0.246,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:15.903448,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,36,True,167.919093,0.046,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:16.081788,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,37,True,141.439853,0.043,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:16.235003,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,38,True,255.528913,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:16.501321,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,39,True,116.393485,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:16.627830,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,40,True,160.581507,0.047,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:16.802007,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,41,True,254.645477,0.044,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.067153,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,42,True,208.937362,0.042,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.287123,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,43,True,199.188558,0.048,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.496521,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,44,True,121.049838,0.576,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.627669,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,45,True,137.215507,0.05,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.779159,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,46,True,174.131243,0.089,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:17.963758,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,47,True,204.405012,0.045,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:18.183607,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,48,True,263.916633,0.074,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:18.458204,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,49,True,202.981477,4.89,0.0,
50,2026-04-24T15:22:45.741854,2026-04-24T15:24:18.671910,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,50,True,123.50179,0.049,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:20.810177,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,1,True,148.63672,0.043,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:20.976804,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,2,True,246.231335,0.532,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:21.234673,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,3,True,279.803634,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:21.525545,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,4,True,276.171162,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:21.811912,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,5,True,122.766218,0.609,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:21.945714,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,6,True,191.519803,0.033,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:22.147973,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,7,True,179.236798,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:22.337782,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,8,True,167.568509,0.202,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:22.515535,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,9,True,145.703063,0.048,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:22.672220,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,10,True,239.721372,0.702,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:22.922063,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,11,True,180.265482,0.044,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:23.112645,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,12,True,143.715172,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:23.266495,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,13,True,195.717371,0.046,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:23.474217,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,14,True,171.330192,0.045,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:23.656356,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,15,True,242.019005,0.044,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:23.909177,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,16,True,213.877663,0.32,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:24.133213,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,17,True,197.599991,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:24.341339,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,18,True,244.472462,0.046,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:24.596219,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,19,True,302.981961,0.048,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:24.909696,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,20,True,145.094386,0.046,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:25.065071,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,21,True,224.972547,11.2,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:25.304011,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,22,True,210.789588,0.169,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:25.533658,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,23,True,244.553403,0.107,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:25.788640,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,24,True,177.620081,0.049,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:25.976517,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,25,True,147.001534,0.033,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:26.134383,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,26,True,165.430795,0.041,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:26.317167,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,27,True,160.154372,0.048,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:26.488277,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,28,True,220.121513,0.046,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:26.718589,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,29,True,126.519877,0.045,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:26.855834,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,30,True,283.507522,0.038,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:27.152337,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,31,True,219.100968,0.046,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:27.385023,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,32,True,187.78415,0.045,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:27.583552,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,33,True,120.232542,0.305,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:27.714209,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,34,True,166.445808,0.051,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:27.890917,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,35,True,222.571082,0.055,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:28.125618,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,36,True,203.807141,0.049,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:28.340831,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,37,True,106.420377,0.048,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:28.457772,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,38,True,229.716026,0.037,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:28.698001,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,39,True,106.4752,0.048,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:28.814888,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,40,True,236.324553,0.047,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.061329,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,41,True,143.122156,0.045,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.216247,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,42,True,94.994785,0.043,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.321424,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,43,True,205.381157,0.134,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.538121,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,44,True,113.339232,0.042,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.662182,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,45,True,178.935847,0.042,0.0,
51,2026-04-24T15:24:20.810147,2026-04-24T15:24:29.851379,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,46,True,167.223277,0.046,0.0,
