iteration,iteration_started_at,sample_started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,sample_number,success,time_module_delay_ms,ping_rtt_ms,packet_loss_pct
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.505877,R3-R2,r3_r2,1,r3,r2,10.0.23.1,17,True,28.611128,0.14,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.546130,R3-R2,r3_r2,1,r3,r2,10.0.23.1,18,True,35.116511,0.021,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.593166,R3-R2,r3_r2,1,r3,r2,10.0.23.1,19,True,39.412467,1.16,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.643131,R3-R2,r3_r2,1,r3,r2,10.0.23.1,20,True,22.40069,0.025,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.675859,R3-R2,r3_r2,1,r3,r2,10.0.23.1,21,True,37.443786,4.86,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.724195,R3-R2,r3_r2,1,r3,r2,10.0.23.1,22,True,41.140346,0.025,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.782304,R3-R2,r3_r2,1,r3,r2,10.0.23.1,23,True,39.908715,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.832604,R3-R2,r3_r2,1,r3,r2,10.0.23.1,24,True,25.744717,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.868890,R3-R2,r3_r2,1,r3,r2,10.0.23.1,25,True,37.291513,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.917807,R3-R2,r3_r2,1,r3,r2,10.0.23.1,26,True,29.788533,0.022,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:35.957667,R3-R2,r3_r2,1,r3,r2,10.0.23.1,27,True,30.184752,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.000683,R3-R2,r3_r2,1,r3,r2,10.0.23.1,28,True,34.690618,0.073,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.045471,R3-R2,r3_r2,1,r3,r2,10.0.23.1,29,True,37.32697,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.093570,R3-R2,r3_r2,1,r3,r2,10.0.23.1,30,True,29.01245,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.176351,R3-R2,r3_r2,1,r3,r2,10.0.23.1,31,True,49.330059,1.68,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.235772,R3-R2,r3_r2,1,r3,r2,10.0.23.1,32,True,34.333623,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.280583,R3-R2,r3_r2,1,r3,r2,10.0.23.1,33,True,29.11956,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.320655,R3-R2,r3_r2,1,r3,r2,10.0.23.1,34,True,31.6093,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.363500,R3-R2,r3_r2,1,r3,r2,10.0.23.1,35,True,32.618195,0.023,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.407042,R3-R2,r3_r2,1,r3,r2,10.0.23.1,36,True,42.857126,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.460587,R3-R2,r3_r2,1,r3,r2,10.0.23.1,37,True,36.7992,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.508237,R3-R2,r3_r2,1,r3,r2,10.0.23.1,38,True,37.282866,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.555731,R3-R2,r3_r2,1,r3,r2,10.0.23.1,39,True,25.242351,0.026,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.591821,R3-R2,r3_r2,1,r3,r2,10.0.23.1,40,True,36.353067,0.027,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.639324,R3-R2,r3_r2,1,r3,r2,10.0.23.1,41,True,28.326262,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.678461,R3-R2,r3_r2,1,r3,r2,10.0.23.1,42,True,35.993146,0.027,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.725920,R3-R2,r3_r2,1,r3,r2,10.0.23.1,43,True,46.986085,0.024,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.783823,R3-R2,r3_r2,1,r3,r2,10.0.23.1,44,True,30.617665,0.028,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.825347,R3-R2,r3_r2,1,r3,r2,10.0.23.1,45,True,39.980444,0.03,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.875599,R3-R2,r3_r2,1,r3,r2,10.0.23.1,46,True,31.432113,0.031,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.917610,R3-R2,r3_r2,1,r3,r2,10.0.23.1,47,True,38.897901,0.023,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:36.966578,R3-R2,r3_r2,1,r3,r2,10.0.23.1,48,True,40.033679,1.17,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.016686,R3-R2,r3_r2,1,r3,r2,10.0.23.1,49,True,30.789817,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.058495,R3-R2,r3_r2,1,r3,r2,10.0.23.1,50,True,36.755947,0.031,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.095311,R3-R6,r3_r6,3,r3,r6,10.0.56.2,1,True,58.861911,0.048,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.166575,R3-R6,r3_r6,3,r3,r6,10.0.56.2,2,True,44.265458,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.221463,R3-R6,r3_r6,3,r3,r6,10.0.56.2,3,True,27.739272,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.259433,R3-R6,r3_r6,3,r3,r6,10.0.56.2,4,True,35.025173,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.304583,R3-R6,r3_r6,3,r3,r6,10.0.56.2,5,True,34.073049,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.348945,R3-R6,r3_r6,3,r3,r6,10.0.56.2,6,True,34.175949,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.393812,R3-R6,r3_r6,3,r3,r6,10.0.56.2,7,True,30.110837,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.435225,R3-R6,r3_r6,3,r3,r6,10.0.56.2,8,True,33.260326,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.479849,R3-R6,r3_r6,3,r3,r6,10.0.56.2,9,True,37.73688,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.529256,R3-R6,r3_r6,3,r3,r6,10.0.56.2,10,True,30.685535,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.570567,R3-R6,r3_r6,3,r3,r6,10.0.56.2,11,True,26.665624,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.610705,R3-R6,r3_r6,3,r3,r6,10.0.56.2,12,True,36.184261,0.037,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.657335,R3-R6,r3_r6,3,r3,r6,10.0.56.2,13,True,30.827653,0.041,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.698252,R3-R6,r3_r6,3,r3,r6,10.0.56.2,14,True,34.690089,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.746010,R3-R6,r3_r6,3,r3,r6,10.0.56.2,15,True,37.788076,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.794391,R3-R6,r3_r6,3,r3,r6,10.0.56.2,16,True,48.781955,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.853461,R3-R6,r3_r6,3,r3,r6,10.0.56.2,17,True,29.171347,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.892864,R3-R6,r3_r6,3,r3,r6,10.0.56.2,18,True,31.96146,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.935253,R3-R6,r3_r6,3,r3,r6,10.0.56.2,19,True,41.104877,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:37.986863,R3-R6,r3_r6,3,r3,r6,10.0.56.2,20,True,49.781567,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.047172,R3-R6,r3_r6,3,r3,r6,10.0.56.2,21,True,40.602298,0.321,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.098770,R3-R6,r3_r6,3,r3,r6,10.0.56.2,22,True,29.151083,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.138521,R3-R6,r3_r6,3,r3,r6,10.0.56.2,23,True,37.075006,0.047,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.186801,R3-R6,r3_r6,3,r3,r6,10.0.56.2,24,True,38.744377,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.236032,R3-R6,r3_r6,3,r3,r6,10.0.56.2,25,True,30.727931,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.277328,R3-R6,r3_r6,3,r3,r6,10.0.56.2,26,True,37.871234,1.3,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.332052,R3-R6,r3_r6,3,r3,r6,10.0.56.2,27,True,28.513376,0.049,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.374284,R3-R6,r3_r6,3,r3,r6,10.0.56.2,28,True,31.205929,0.043,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.415562,R3-R6,r3_r6,3,r3,r6,10.0.56.2,29,True,33.127132,0.045,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.464173,R3-R6,r3_r6,3,r3,r6,10.0.56.2,30,True,46.986192,4.41,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.521302,R3-R6,r3_r6,3,r3,r6,10.0.56.2,31,True,27.823732,0.051,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.560872,R3-R6,r3_r6,3,r3,r6,10.0.56.2,32,True,41.370258,0.043,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.613669,R3-R6,r3_r6,3,r3,r6,10.0.56.2,33,True,34.901444,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.667516,R3-R6,r3_r6,3,r3,r6,10.0.56.2,34,True,31.005204,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.709059,R3-R6,r3_r6,3,r3,r6,10.0.56.2,35,True,38.096703,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.766238,R3-R6,r3_r6,3,r3,r6,10.0.56.2,36,True,34.442472,0.041,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.810816,R3-R6,r3_r6,3,r3,r6,10.0.56.2,37,True,28.42488,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.850619,R3-R6,r3_r6,3,r3,r6,10.0.56.2,38,True,26.626021,0.043,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.888074,R3-R6,r3_r6,3,r3,r6,10.0.56.2,39,True,30.778091,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.930692,R3-R6,r3_r6,3,r3,r6,10.0.56.2,40,True,36.792556,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:38.978086,R3-R6,r3_r6,3,r3,r6,10.0.56.2,41,True,29.856664,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.025263,R3-R6,r3_r6,3,r3,r6,10.0.56.2,42,True,36.417971,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.072344,R3-R6,r3_r6,3,r3,r6,10.0.56.2,43,True,30.649423,0.428,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.114423,R3-R6,r3_r6,3,r3,r6,10.0.56.2,44,True,27.265094,0.045,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.151904,R3-R6,r3_r6,3,r3,r6,10.0.56.2,45,True,36.063872,0.053,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.199131,R3-R6,r3_r6,3,r3,r6,10.0.56.2,46,True,44.594581,3.16,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.253830,R3-R6,r3_r6,3,r3,r6,10.0.56.2,47,True,44.375677,0.054,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.309156,R3-R6,r3_r6,3,r3,r6,10.0.56.2,48,True,34.18141,0.05,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.355177,R3-R6,r3_r6,3,r3,r6,10.0.56.2,49,True,36.089542,0.09,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.401452,R3-R6,r3_r6,3,r3,r6,10.0.56.2,50,True,53.178677,0.431,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.455840,R1-R6,r1_r6,1,r1,r6,10.0.61.1,1,True,41.302013,0.035,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.509729,R1-R6,r1_r6,1,r1,r6,10.0.61.1,2,True,37.993422,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.558355,R1-R6,r1_r6,1,r1,r6,10.0.61.1,3,True,36.504653,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.605244,R1-R6,r1_r6,1,r1,r6,10.0.61.1,4,True,39.732699,0.031,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.655719,R1-R6,r1_r6,1,r1,r6,10.0.61.1,5,True,35.291205,0.035,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.701333,R1-R6,r1_r6,1,r1,r6,10.0.61.1,6,True,41.767841,4.75,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.753478,R1-R6,r1_r6,1,r1,r6,10.0.61.1,7,True,34.51772,0.89,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.799506,R1-R6,r1_r6,1,r1,r6,10.0.61.1,8,True,34.650918,0.271,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.844980,R1-R6,r1_r6,1,r1,r6,10.0.61.1,9,True,35.142221,0.654,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.891028,R1-R6,r1_r6,1,r1,r6,10.0.61.1,10,True,34.750143,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.936465,R1-R6,r1_r6,1,r1,r6,10.0.61.1,11,True,35.107016,0.03,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:39.982148,R1-R6,r1_r6,1,r1,r6,10.0.61.1,12,True,35.101715,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.028450,R1-R6,r1_r6,1,r1,r6,10.0.61.1,13,True,40.889568,5.01,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.080285,R1-R6,r1_r6,1,r1,r6,10.0.61.1,14,True,51.564155,2.49,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.150067,R1-R6,r1_r6,1,r1,r6,10.0.61.1,15,True,40.235098,0.697,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.200441,R1-R6,r1_r6,1,r1,r6,10.0.61.1,16,True,42.097349,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.263100,R1-R6,r1_r6,1,r1,r6,10.0.61.1,17,True,30.133901,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.303819,R1-R6,r1_r6,1,r1,r6,10.0.61.1,18,True,40.631716,6.41,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.355468,R1-R6,r1_r6,1,r1,r6,10.0.61.1,19,True,28.4648,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.394268,R1-R6,r1_r6,1,r1,r6,10.0.61.1,20,True,32.429085,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.437675,R1-R6,r1_r6,1,r1,r6,10.0.61.1,21,True,41.214539,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.489231,R1-R6,r1_r6,1,r1,r6,10.0.61.1,22,True,38.464127,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.538301,R1-R6,r1_r6,1,r1,r6,10.0.61.1,23,True,35.893771,0.109,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.585043,R1-R6,r1_r6,1,r1,r6,10.0.61.1,24,True,29.344326,0.022,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.626065,R1-R6,r1_r6,1,r1,r6,10.0.61.1,25,True,35.222436,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.671456,R1-R6,r1_r6,1,r1,r6,10.0.61.1,26,True,29.858761,0.157,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.711436,R1-R6,r1_r6,1,r1,r6,10.0.61.1,27,True,29.221021,0.027,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.751304,R1-R6,r1_r6,1,r1,r6,10.0.61.1,28,True,25.788606,0.023,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.792154,R1-R6,r1_r6,1,r1,r6,10.0.61.1,29,True,26.758458,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.829469,R1-R6,r1_r6,1,r1,r6,10.0.61.1,30,True,47.067612,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.886725,R1-R6,r1_r6,1,r1,r6,10.0.61.1,31,True,30.364613,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.928150,R1-R6,r1_r6,1,r1,r6,10.0.61.1,32,True,38.492639,0.037,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:40.977243,R1-R6,r1_r6,1,r1,r6,10.0.61.1,33,True,31.203553,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.023400,R1-R6,r1_r6,1,r1,r6,10.0.61.1,34,True,37.81411,0.037,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.072837,R1-R6,r1_r6,1,r1,r6,10.0.61.1,35,True,30.070387,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.113936,R1-R6,r1_r6,1,r1,r6,10.0.61.1,36,True,31.149441,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.155192,R1-R6,r1_r6,1,r1,r6,10.0.61.1,37,True,31.308477,1.02,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.196570,R1-R6,r1_r6,1,r1,r6,10.0.61.1,38,True,34.520004,0.096,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.242447,R1-R6,r1_r6,1,r1,r6,10.0.61.1,39,True,33.928668,0.033,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.286649,R1-R6,r1_r6,1,r1,r6,10.0.61.1,40,True,30.575963,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.327889,R1-R6,r1_r6,1,r1,r6,10.0.61.1,41,True,54.109381,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.396998,R1-R6,r1_r6,1,r1,r6,10.0.61.1,42,True,44.117072,0.028,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.554658,R1-R6,r1_r6,1,r1,r6,10.0.61.1,43,True,31.355192,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.605060,R1-R6,r1_r6,1,r1,r6,10.0.61.1,44,True,36.016285,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.652263,R1-R6,r1_r6,1,r1,r6,10.0.61.1,45,True,40.055065,0.029,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.702674,R1-R6,r1_r6,1,r1,r6,10.0.61.1,46,True,31.577189,0.032,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.772478,R1-R6,r1_r6,1,r1,r6,10.0.61.1,47,True,42.19037,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.825348,R1-R6,r1_r6,1,r1,r6,10.0.61.1,48,True,46.046226,0.272,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.882202,R1-R6,r1_r6,1,r1,r6,10.0.61.1,49,True,36.418245,0.036,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.930184,R1-R6,r1_r6,1,r1,r6,10.0.61.1,50,True,36.090105,0.034,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:41.966331,R2-R5,r2_r5,3,r2,r5,10.0.45.2,1,True,53.789825,0.048,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.038623,R2-R5,r2_r5,3,r2,r5,10.0.45.2,2,True,28.14719,0.052,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.078154,R2-R5,r2_r5,3,r2,r5,10.0.45.2,3,True,42.724804,2.37,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.131128,R2-R5,r2_r5,3,r2,r5,10.0.45.2,4,True,41.033288,0.053,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.184691,R2-R5,r2_r5,3,r2,r5,10.0.45.2,5,True,38.24829,0.349,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.233848,R2-R5,r2_r5,3,r2,r5,10.0.45.2,6,True,31.056901,0.048,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.275270,R2-R5,r2_r5,3,r2,r5,10.0.45.2,7,True,42.511448,0.048,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.328096,R2-R5,r2_r5,3,r2,r5,10.0.45.2,8,True,40.599953,0.047,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.388638,R2-R5,r2_r5,3,r2,r5,10.0.45.2,9,True,37.672709,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.439888,R2-R5,r2_r5,3,r2,r5,10.0.45.2,10,True,33.833081,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.484345,R2-R5,r2_r5,3,r2,r5,10.0.45.2,11,True,35.651756,0.22,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.530301,R2-R5,r2_r5,3,r2,r5,10.0.45.2,12,True,35.580875,0.047,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.576325,R2-R5,r2_r5,3,r2,r5,10.0.45.2,13,True,31.570215,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.618830,R2-R5,r2_r5,3,r2,r5,10.0.45.2,14,True,29.669905,0.052,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.667822,R2-R5,r2_r5,3,r2,r5,10.0.45.2,15,True,36.149796,0.053,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.720180,R2-R5,r2_r5,3,r2,r5,10.0.45.2,16,True,36.610135,0.054,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.767850,R2-R5,r2_r5,3,r2,r5,10.0.45.2,17,True,49.634221,3.53,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.830686,R2-R5,r2_r5,3,r2,r5,10.0.45.2,18,True,46.416267,0.086,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.888099,R2-R5,r2_r5,3,r2,r5,10.0.45.2,19,True,28.856049,0.037,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.927462,R2-R5,r2_r5,3,r2,r5,10.0.45.2,20,True,33.613908,0.035,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:42.972441,R2-R5,r2_r5,3,r2,r5,10.0.45.2,21,True,35.004276,0.043,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.018963,R2-R5,r2_r5,3,r2,r5,10.0.45.2,22,True,29.195926,0.048,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.060504,R2-R5,r2_r5,3,r2,r5,10.0.45.2,23,True,29.381458,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.099986,R2-R5,r2_r5,3,r2,r5,10.0.45.2,24,True,35.718124,0.046,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.157797,R2-R5,r2_r5,3,r2,r5,10.0.45.2,25,True,33.164131,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.201451,R2-R5,r2_r5,3,r2,r5,10.0.45.2,26,True,30.476835,0.038,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.242670,R2-R5,r2_r5,3,r2,r5,10.0.45.2,27,True,33.759206,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.295794,R2-R5,r2_r5,3,r2,r5,10.0.45.2,28,True,29.221711,0.047,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.337067,R2-R5,r2_r5,3,r2,r5,10.0.45.2,29,True,50.475949,0.051,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.409881,R2-R5,r2_r5,3,r2,r5,10.0.45.2,30,True,42.830188,0.051,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.463694,R2-R5,r2_r5,3,r2,r5,10.0.45.2,31,True,33.974129,0.052,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.508099,R2-R5,r2_r5,3,r2,r5,10.0.45.2,32,True,33.942843,0.05,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.553345,R2-R5,r2_r5,3,r2,r5,10.0.45.2,33,True,36.995618,0.136,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.604951,R2-R5,r2_r5,3,r2,r5,10.0.45.2,34,True,30.043376,0.037,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.646075,R2-R5,r2_r5,3,r2,r5,10.0.45.2,35,True,39.623118,0.039,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.696515,R2-R5,r2_r5,3,r2,r5,10.0.45.2,36,True,32.218043,0.043,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.739278,R2-R5,r2_r5,3,r2,r5,10.0.45.2,37,True,43.724219,0.865,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.794150,R2-R5,r2_r5,3,r2,r5,10.0.45.2,38,True,35.301302,0.042,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.839671,R2-R5,r2_r5,3,r2,r5,10.0.45.2,39,True,38.77399,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.889169,R2-R5,r2_r5,3,r2,r5,10.0.45.2,40,True,32.333549,0.044,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.938770,R2-R5,r2_r5,3,r2,r5,10.0.45.2,41,True,41.433035,0.04,0.0
47,2026-04-24T14:22:29.870250,2026-04-24T14:22:43.990714,R2-R5,r2_r5,3,r2,r5,10.0.45.2,42,True,44.321794,0.039,0.0
