iteration,started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,success,bandwidth_bps,throughput_bps,cpu_percent,memory_before_mb,memory_before_percent,memory_after_mb,memory_after_percent,duration_requested_s,elapsed_ms,error
84,2026-04-24T17:14:11.394690,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68141832968.574036,57766898873.5622,8.267717,2178.605469,9.033913,2177.667969,9.030026,5,6087.128149,
84,2026-04-24T17:14:20.009139,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56002339466.558784,55516527860.42824,9.067797,2179.292969,9.036764,2176.511719,9.025231,5,5259.594342,
84,2026-04-24T17:14:27.862467,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68698402701.4261,67920991028.27191,2.483591,2179.636719,9.03819,2179.160156,9.036213,5,5314.713933,
84,2026-04-24T17:14:35.410505,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61995124994.85112,61375370251.701744,8.851351,2179.914062,9.03934,2176.15625,9.023757,5,5262.391462,
84,2026-04-24T17:14:42.307594,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69294752205.15413,68681325271.154945,8.62451,2180.359375,9.041186,2172.1875,9.0073,5,5239.272342,
85,2026-04-24T17:14:51.196457,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67868166351.8034,67271247159.23003,1.991389,2176.679688,9.025928,2172.855469,9.01007,5,5288.490529,
85,2026-04-24T17:14:58.626999,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61763739552.26746,61079809782.84517,8.737699,2176.539062,9.025345,2176.492188,9.02515,5,5246.108996,
85,2026-04-24T17:15:05.925074,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69345013462.7065,68022114329.28952,9.009918,2177.296875,9.028487,2176.324219,9.024454,5,5290.071733,
85,2026-04-24T17:15:13.268192,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55456743656.18933,54615420407.61331,7.657046,2177.738281,9.030317,2171.628906,9.004984,5,5244.805207,
85,2026-04-24T17:15:21.083094,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68771441021.72623,22616824273.9824,4.607786,2176.648438,9.025798,2173.328125,9.01203,5,15336.293896,
85,2026-04-24T17:15:39.911986,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56565049780.30747,55837351822.42887,8.560245,2176.753906,9.026235,2176.167969,9.023806,5,5230.826943,
85,2026-04-24T17:15:48.080312,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69968287941.13306,69398466108.1925,9.160565,2177.882812,9.030917,2175.011719,9.019011,5,5223.268991,
85,2026-04-24T17:15:56.258742,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62214690345.555565,61715890006.89213,8.717689,2177.894531,9.030965,2176.617188,9.025669,5,5279.696324,
85,2026-04-24T17:16:04.638729,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69699661398.23027,68646637578.132744,8.833446,2178.21875,9.03231,2177.292969,9.028471,5,5258.403066,
86,2026-04-24T17:16:14.078060,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69718258908.9591,18566270243.56526,3.717367,2178.703125,9.034318,2179.363281,9.037056,5,18898.461058,
86,2026-04-24T17:16:35.275622,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,59921707230.66527,59444559538.3521,8.484753,2178.894531,9.035112,2177.972656,9.031289,5,5615.849062,
86,2026-04-24T17:16:43.081020,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,66860404064.18555,20886316047.113815,4.353816,2178.515625,9.033541,2171.230469,9.003332,5,16160.610354,
86,2026-04-24T17:17:02.486304,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53549758874.58138,52711847317.39401,3.343411,2176.007812,9.023142,2173.488281,9.012694,5,5263.162623,
86,2026-04-24T17:17:09.414629,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,65937895096.37083,20350279062.145218,4.20903,2175.324219,9.020307,2174.660156,9.017553,5,16311.210202,
86,2026-04-24T17:17:29.587840,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,52867166693.29934,52423474419.56062,3.176895,2176.136719,9.023676,2172.070312,9.006814,5,5199.08261,
86,2026-04-24T17:17:36.724694,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68344879401.5044,22594556199.0838,3.859711,2174.976562,9.018865,2173.953125,9.014622,5,15267.234875,
86,2026-04-24T17:17:53.915182,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,59879033504.419075,50851718867.90177,7.806093,2176.5625,9.025442,2173.050781,9.01088,5,6079.722226,
86,2026-04-24T17:18:01.632002,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67658994137.12312,67031857250.5615,8.549096,2173.894531,9.014379,2174.828125,9.01825,5,5441.393661,
87,2026-04-24T17:18:12.828611,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68785292436.5022,64377790270.1181,8.354633,2176.429688,9.024891,2175.910156,9.022737,5,5593.380061,
87,2026-04-24T17:18:20.240319,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,63397949706.03488,62419583954.32896,8.541804,2177.234375,9.028228,2177.773438,9.030463,5,5411.955897,
87,2026-04-24T17:18:28.988974,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69163906966.62328,68378810697.9448,8.611717,2178.199219,9.032229,2177.328125,9.028617,5,5304.132927,
87,2026-04-24T17:18:37.555217,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55743483118.876854,54238624615.42653,7.473967,2178.429688,9.033184,2171.484375,9.004385,5,5338.091597,
87,2026-04-24T17:18:46.126043,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,65853656287.080956,65310218506.62997,9.002515,2174.300781,9.016063,2173.289062,9.011868,5,5302.441226,
87,2026-04-24T17:18:54.380293,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,53602100916.721115,53145679698.5131,8.874855,2174.578125,9.017213,2175.90625,9.022721,5,5331.329916,
87,2026-04-24T17:19:02.127177,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66934916262.47863,66393704085.395744,8.440336,2178.011719,9.031451,2171.480469,9.004368,5,5236.237495,
87,2026-04-24T17:19:09.970104,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60840626923.93843,59525547280.20652,8.789916,2177.363281,9.028762,2177.09375,9.027645,5,5273.546247,
87,2026-04-24T17:19:17.303664,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67925897413.6926,66028206224.56137,8.813893,2178.53125,9.033606,2177.660156,9.029993,5,5430.904202,
88,2026-04-24T17:19:28.816551,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,70024787974.3842,56879755508.36554,7.710741,2178.546875,9.03367,2177.414062,9.028973,5,6341.577519,
88,2026-04-24T17:19:36.950943,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,55857618082.51286,55399603448.96668,8.752328,2178.113281,9.031872,2176.851562,9.02664,5,5233.454342,
88,2026-04-24T17:19:44.741586,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69555606571.3966,65635590588.700676,8.313195,2178.71875,9.034383,2177.152344,9.027888,5,5537.42299,
88,2026-04-24T17:19:52.250759,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55061105005.523834,54235111931.2235,8.982539,2178.773438,9.03461,2178.410156,9.033103,5,5292.116043,
88,2026-04-24T17:19:59.312037,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,69692562570.14926,68167138309.75952,8.689126,2179.511719,9.037671,2178.902344,9.035144,5,5328.835452,
88,2026-04-24T17:20:06.370928,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57130266760.58265,48497046545.277855,7.840843,2178.710938,9.034351,2178.40625,9.033087,5,6093.376822,
88,2026-04-24T17:20:14.431931,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67882940181.22249,66903314150.11505,9.121679,2179.113281,9.036019,2176.847656,9.026624,5,5224.908281,
88,2026-04-24T17:20:22.069181,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61894192896.01214,60697443658.92493,6.109215,2177.992188,9.03137,2169.507812,8.996188,5,5316.165663,
88,2026-04-24T17:20:29.460806,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68382072423.63007,67503333382.69099,9.083192,2175.992188,9.023077,2174.113281,9.015286,5,5236.151864,
89,2026-04-24T17:20:39.163117,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69599723778.2098,68969018138.6351,9.061653,2175.851562,9.022494,2174.464844,9.016744,5,5225.927699,
89,2026-04-24T17:20:46.876624,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60928167115.73046,60105887770.09077,9.01084,2177.066406,9.027531,2175.984375,9.023045,5,5243.444425,
89,2026-04-24T17:20:53.902469,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67783881068.62569,66185352782.88752,8.838299,2176.925781,9.026948,2174.398438,9.016468,5,5304.189997,
89,2026-04-24T17:21:01.327259,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55609523900.87533,54831721315.48086,8.547579,2177.886719,9.030933,2171.925781,9.006215,5,5335.512573,
89,2026-04-24T17:21:09.739656,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68119214429.499,64124628124.57933,7.365531,2175.351562,9.02042,2170.605469,9.00074,5,5540.425599,
89,2026-04-24T17:21:17.341824,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54005067469.89735,52656932397.79054,4.551796,2175.054688,9.019189,2170.972656,9.002263,5,5301.435597,
89,2026-04-24T17:21:24.257347,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67129615467.38389,66587282343.46544,8.174617,2175.625,9.021554,2167.738281,8.988851,5,5279.228091,
89,2026-04-24T17:21:31.235864,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60892552295.1967,60273701679.90203,4.623672,2175.335938,9.020356,2171.664062,9.00513,5,6017.976721,
89,2026-04-24T17:21:39.191812,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68983331581.34314,68449107929.49662,2.657463,2177.195312,9.028066,2176.425781,9.024875,5,5443.848082,
90,2026-04-24T17:21:48.546443,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69579786628.4057,22015106949.90187,4.378745,2178.636719,9.034043,2177.824219,9.030674,5,15923.297812,
90,2026-04-24T17:22:07.072155,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,64023844116.56178,62196599612.3531,8.585608,2179.546875,9.037817,2174.355469,9.01629,5,5392.53356,
90,2026-04-24T17:22:14.080871,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68746293251.1497,67747608507.39097,8.917935,2179.035156,9.035695,2178.175781,9.032132,5,5361.446314,
90,2026-04-24T17:22:22.072308,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55549770614.9733,55025732474.78937,8.97479,2178.871094,9.035015,2174.382812,9.016403,5,5286.68612,
90,2026-04-24T17:22:29.431460,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,71266990998.71684,70652596366.19734,8.515651,2178.367188,9.032925,2176.984375,9.027191,5,5298.605695,
90,2026-04-24T17:22:36.767419,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56098310190.40717,55507674189.18336,8.885542,2179.492188,9.03759,2193.867188,9.097198,5,5323.173229,
90,2026-04-24T17:22:44.115639,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68349462101.20785,67801824307.89736,9.555217,2194.8125,9.101118,2194.308594,9.099029,5,5256.29746,
90,2026-04-24T17:22:52.131477,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62706631169.3631,61744856556.57966,8.654474,2194.855469,9.101296,2194.003906,9.097765,5,5445.664908,
90,2026-04-24T17:22:59.436856,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,70243164981.58925,68201763510.616486,7.136846,2194.03125,9.097879,2184.292969,9.057497,5,5350.033721,
91,2026-04-24T17:23:09.028638,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67194196536.67966,64929282754.6969,7.34127,2187.234375,9.069694,2186.816406,9.067961,5,6288.14765,
91,2026-04-24T17:23:17.064285,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60139947989.88276,48558946003.105934,7.585633,2184.503906,9.058372,2182.253906,9.049042,5,6433.811232,
91,2026-04-24T17:23:26.223305,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69294904650.7735,68526361416.54012,8.892226,2185.199219,9.061255,2181.667969,9.046612,5,5327.910619,
91,2026-04-24T17:23:34.240634,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54807164997.990074,54299016583.60827,8.76072,2185.707031,9.063361,2182.207031,9.048848,5,5299.222416,
91,2026-04-24T17:23:41.526396,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67262423036.108925,22292098449.671337,3.700212,2184.980469,9.060348,2184.691406,9.05915,5,15232.617796,
91,2026-04-24T17:24:00.265256,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,52527083560.99617,17340793767.029087,4.433152,2186.308594,9.065855,2184.207031,9.057141,5,15264.317233,
91,2026-04-24T17:24:17.443559,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,70538761914.89516,69997076170.29156,8.884752,2185.242188,9.061433,2184.546875,9.05855,5,5245.538803,
91,2026-04-24T17:24:24.762539,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60156612618.83962,59570451263.4056,2.945302,2185.304688,9.061693,2181.582031,9.046256,5,5345.377392,
91,2026-04-24T17:24:32.232031,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,70955381611.3126,70325620159.27213,8.621274,2184.238281,9.057271,2183.34375,9.053561,5,5273.938434,
92,2026-04-24T17:24:41.118680,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67180584027.4732,22237825475.996883,4.853293,2185.0,9.060429,2183.464844,9.054063,5,15250.145356,
92,2026-04-24T17:24:58.361668,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61858791566.17518,54085021298.63644,7.513942,2184.046875,9.056477,2183.871094,9.055748,5,6090.207704,
92,2026-04-24T17:25:07.232003,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67607000448.77953,66750790933.48603,8.430086,2184.386719,9.057886,2181.5625,9.046175,5,5306.265579,
92,2026-04-24T17:25:15.089151,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56045434427.61472,55589895621.538414,8.819539,2183.054688,9.052363,2181.386719,9.045446,5,5235.478326,
92,2026-04-24T17:25:23.245952,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,62273140139.447044,54063212247.63055,0.668064,2183.445312,9.053982,2171.191406,9.00317,5,7076.887934,
92,2026-04-24T17:25:33.647341,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54398643236.90395,53961866187.57102,7.810894,2180.984375,9.043778,2176.488281,9.025134,5,5251.271216,
92,2026-04-24T17:25:42.641474,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,71954672124.75415,23733645285.237377,3.569746,2183.671875,9.054922,2179.609375,9.038076,5,15278.239194,
92,2026-04-24T17:26:06.620644,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61615427882.40868,60859162723.66087,8.692711,2183.417969,9.053869,2181.871094,9.047455,5,5271.025993,
92,2026-04-24T17:26:14.534225,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67637102810.429886,60869289954.01326,7.97498,2181.804688,9.047179,2181.859375,9.047406,5,5715.790687,
93,2026-04-24T17:26:24.044743,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69803632727.7134,68791211689.1264,7.493584,2181.941406,9.047746,2182.417969,9.049722,5,5230.429625,
93,2026-04-24T17:26:31.256906,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,59810514053.537415,50590687532.74457,7.990139,2186.019531,9.064657,2183.128906,9.05267,5,6131.993378,
93,2026-04-24T17:26:39.388224,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68623870155.39186,54107070964.75495,7.355946,2185.949219,9.064365,2182.773438,9.051196,5,6560.212954,
93,2026-04-24T17:26:47.885814,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57498552065.24828,56304372329.80416,8.465163,2183.90625,9.055894,2179.332031,9.036926,5,5294.880667,
93,2026-04-24T17:26:54.965651,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,69829678688.0761,22395438835.85442,4.29727,2183.558594,9.054452,2183.910156,9.05591,5,15851.394519,
93,2026-04-24T17:27:12.552652,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56209591123.607,42739076508.128746,7.370911,2184.507812,9.058388,2179.128906,9.036084,5,6779.824087,
93,2026-04-24T17:27:20.949076,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68149119763.45865,67435063756.95878,9.203811,2182.859375,9.051553,2179.605469,9.03806,5,5239.30157,
93,2026-04-24T17:27:28.979827,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61510408916.31238,60530443738.24175,8.962739,2184.417969,9.058016,2182.160156,9.048653,5,5294.634877,
93,2026-04-24T17:27:36.195141,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,65123968323.68148,64219383824.010574,7.577785,2183.554688,9.054436,2174.054688,9.015043,5,5298.281488,
94,2026-04-24T17:27:45.793489,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69074083431.161,68251379409.96876,7.706703,2183.25,9.053173,2176.949219,9.027045,5,5228.676188,
94,2026-04-24T17:27:52.636563,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61110447063.887,60266509175.3913,7.730375,2184.5625,9.058615,2178.445312,9.033249,5,5250.720071,
94,2026-04-24T17:27:59.512693,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68730066476.0722,67979163223.63297,8.052306,2182.757812,9.051132,2180.761719,9.042854,5,5224.600376,
94,2026-04-24T17:28:06.356704,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56107831734.808556,55247158797.53274,9.029876,2184.875,9.059911,2184.535156,9.058502,5,5296.9487,
94,2026-04-24T17:28:13.407584,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66898420450.338646,22213076721.16542,3.299447,2184.613281,9.058826,2183.730469,9.055165,5,15179.444358,
94,2026-04-24T17:28:30.913800,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57324308710.3656,56216395343.2635,8.824514,2184.351562,9.05774,2182.753906,9.051115,5,5331.187285,
94,2026-04-24T17:28:38.238057,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68631602324.15443,67339159790.5128,8.63367,2184.003906,9.056299,2183.667969,9.054906,5,5547.060083,
94,2026-04-24T17:28:45.803136,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,58499575343.48218,57999919899.72793,8.74193,2185.015625,9.060494,2183.464844,9.054063,5,5210.25014,
94,2026-04-24T17:28:54.760273,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68976904458.6293,22872525979.292755,4.124743,2185.367188,9.061952,2179.582031,9.037963,5,15190.436295,
95,2026-04-24T17:29:15.518582,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68538888631.778656,67923098140.61137,8.921303,2183.0,9.052136,2180.117188,9.040182,5,5245.731042,
95,2026-04-24T17:29:24.469475,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61892446009.0507,54792919417.77776,7.76435,2184.378906,9.057854,2183.46875,9.05408,5,5911.760974,
95,2026-04-24T17:29:32.730546,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69816124761.1789,68727475920.30174,8.329127,2184.171875,9.056995,2181.953125,9.047795,5,5315.59026,
95,2026-04-24T17:29:40.356980,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55089254967.83968,17961381773.77611,4.443933,2184.101562,9.056704,2183.425781,9.053901,5,15458.08317,
95,2026-04-24T17:29:58.180330,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67161420456.0159,66377604174.67208,7.956694,2184.226562,9.057222,2180.339844,9.041105,5,5247.376659,
95,2026-04-24T17:30:05.983996,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54363649129.65601,53196316446.29845,9.097001,2184.648438,9.058971,2184.21875,9.05719,5,5306.65035,
95,2026-04-24T17:30:12.890682,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67524835266.619026,64985175337.2351,8.794094,2185.351562,9.061887,2182.523438,9.05016,5,5423.201031,
95,2026-04-24T17:30:20.065308,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61307675629.665215,60534546385.91583,7.642443,2185.726562,9.063442,2180.773438,9.042903,5,5252.272234,
95,2026-04-24T17:30:26.917066,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68202267860.45708,67660654718.40855,5.329815,2185.136719,9.060996,2181.25,9.044879,5,5233.199429,
96,2026-04-24T17:30:36.630461,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,70898265974.3337,70356203776.91617,1.643666,2184.808594,9.059635,2181.542969,9.046094,5,6055.877963,
96,2026-04-24T17:30:44.371721,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60673413340.021225,18280367619.89432,4.246262,2183.992188,9.05625,2184.554688,9.058583,5,16761.503327,
96,2026-04-24T17:31:03.239033,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67214619150.6851,60768087301.93172,6.353523,2183.621094,9.054711,2179.894531,9.039259,5,7139.19944,
96,2026-04-24T17:31:12.536128,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55214125085.59397,54685195188.69373,8.073679,2183.203125,9.052978,2180.621094,9.042271,5,5210.96667,
96,2026-04-24T17:31:19.447230,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68008780558.71164,67057731825.52504,8.621268,2182.917969,9.051796,2182.886719,9.051666,5,5327.864137,
96,2026-04-24T17:31:27.493360,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55100118673.50786,54654789377.91867,8.471733,2183.753906,9.055262,2178.9375,9.03529,5,5301.389403,
96,2026-04-24T17:31:35.471484,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68842215026.8865,67013768308.57822,8.742633,2183.046875,9.05233,2182.785156,9.051245,5,5426.849718,
96,2026-04-24T17:31:44.416256,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60851148063.46788,20187774332.27633,1.53012,2183.761719,9.055294,2183.097656,9.052541,5,15197.007439,
96,2026-04-24T17:32:01.353162,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67064555549.7778,52790199759.2867,7.178927,2184.140625,9.056866,2182.089844,9.048362,5,6550.334173,
97,2026-04-24T17:32:11.527788,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67039230500.5907,61615768844.1509,8.011916,2184.542969,9.058534,2180.734375,9.042741,5,5675.583039,
97,2026-04-24T17:32:19.229398,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,63167658448.352135,61800425584.60434,8.512786,2184.992188,9.060397,2178.523438,9.033573,5,5293.37547,
97,2026-04-24T17:32:27.038138,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67142564632.4345,66094938827.87192,8.893746,2184.339844,9.057692,2182.398438,9.049641,5,5286.579817,
97,2026-04-24T17:32:34.422669,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53370015635.881165,52932048607.8396,7.848101,2183.660156,9.054873,2178.21875,9.03231,5,5278.041011,
97,2026-04-24T17:32:41.408983,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68337520659.04143,12785158919.189445,1.841981,2183.21875,9.053043,2182.664062,9.050743,5,26841.36576,
97,2026-04-24T17:33:10.039901,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,53631029732.30308,53183511132.58273,9.347056,2183.929688,9.055991,2183.09375,9.052525,5,5260.249281,
97,2026-04-24T17:33:16.924183,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68409678612.39215,22720623029.63122,4.642416,2184.84375,9.059781,2181.515625,9.045981,5,15171.238846,
97,2026-04-24T17:33:34.186232,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60006179843.9628,59492429190.9354,8.848525,2183.300781,9.053383,2182.207031,9.048848,5,5326.377352,
97,2026-04-24T17:33:41.199387,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67145672696.582245,66603802000.59437,8.956218,2183.492188,9.054177,2182.234375,9.048961,5,5335.026229,
98,2026-04-24T17:33:50.957136,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,70079365066.5399,69507618786.91077,8.825492,2182.96875,9.052006,2181.566406,9.046191,5,5326.030462,
98,2026-04-24T17:33:58.667733,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61708400511.1015,61058272966.3197,6.39972,2183.492188,9.054177,2177.097656,9.027661,5,5212.188276,
98,2026-04-24T17:34:05.742682,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69890444015.9606,23108608064.159363,4.213862,2181.175781,9.044571,2181.183594,9.044604,5,15253.072742,
98,2026-04-24T17:34:23.347561,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57064986770.142876,56620806348.9153,8.618399,2183.484375,9.054144,2182.59375,9.050451,5,5357.125753,
98,2026-04-24T17:34:30.313386,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,71553526228.6551,69814341293.0483,8.267845,2183.792969,9.055424,2182.976562,9.052039,5,5454.218617,
98,2026-04-24T17:34:38.039224,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,53972792278.41545,52821460023.24936,8.390554,2184.253906,9.057335,2174.984375,9.018898,5,5311.496074,
98,2026-04-24T17:34:46.409100,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69734060666.66533,22394840786.516415,4.126117,2181.355469,9.045317,2181.082031,9.044183,5,15713.506996,
98,2026-04-24T17:35:05.217307,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61735530337.49977,61063575426.5323,8.686869,2182.277344,9.049139,2179.851562,9.03908,5,5290.547431,
98,2026-04-24T17:35:13.867264,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67174861285.91551,66414239345.86232,9.123163,2182.789062,9.051261,2184.171875,9.056995,5,5238.926268,
99,2026-04-24T17:35:24.598216,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69023769676.71086,67333660311.49653,7.083262,2184.710938,9.059231,2175.273438,9.020097,5,5300.844703,
99,2026-04-24T17:35:31.653480,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61273802831.32376,60670080969.55294,8.683853,2181.570312,9.046207,2181.8125,9.047212,5,5245.322965,
99,2026-04-24T17:35:38.769289,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69353221573.3936,68807266874.74577,8.60871,2182.316406,9.049301,2181.1875,9.04462,5,5248.458588,
99,2026-04-24T17:35:46.652571,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56599786288.94032,55256990868.57074,8.52349,2183.667969,9.054906,2178.613281,9.033946,5,5308.718314,
99,2026-04-24T17:35:53.833692,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66454522592.42438,65954939884.55163,9.069374,2182.035156,9.048135,2179.90625,9.039307,5,5254.271279,
99,2026-04-24T17:36:02.142403,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55249862938.455925,18052381141.80061,4.559585,2180.585938,9.042126,2182.09375,9.048378,5,15430.859972,
99,2026-04-24T17:36:20.050920,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68867435058.44034,67574763336.673416,9.036044,2183.449219,9.053999,2182.265625,9.049091,5,5302.239159,
99,2026-04-24T17:36:27.356281,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60542037007.14916,18282353545.395943,4.066781,2183.085938,9.052492,2183.585938,9.054566,5,16695.791527,
